iterations	threads	time in ns	matrix size	GMAC/s
0	single.1	2492100.0	150	1.3542795232936078
0	multi.12	1489500.0	150	2.2658610271903323
1	single.1	3496100.0	150	0.9653614027058722
1	multi.12	493800.0	150	6.834750911300121
2	single.1	2509200.0	150	1.3450502152080344
2	multi.12	488300.0	150	6.911734589391767
3	single.1	2976100.0	150	1.1340344746480293
3	multi.12	496400.0	150	6.798952457695407
4	single.1	2975700.0	150	1.1341869140034277
4	multi.12	496400.0	150	6.798952457695407
5	single.1	2975800.0	150	1.1341488003226023
5	multi.12	496400.0	150	6.798952457695407
6	single.1	2478400.0	150	1.361765655261459
6	multi.12	496500.0	150	6.7975830815709966
7	single.1	2976400.0	150	1.1339201720198897
7	multi.12	992000.0	150	3.402217741935484
8	single.1	2976100.0	150	1.1340344746480293
8	multi.12	496200.0	150	6.801692865779928
9	single.1	2975900.0	150	1.1341106892032662
9	multi.12	496100.0	150	6.803063898407579
10	single.1	2479500.0	150	1.3611615245009074
10	multi.12	496000.0	150	6.804435483870968
11	single.1	2479700.0	150	1.3610517401298545
11	multi.12	1983400.0	150	1.7016234748411818
12	single.1	2976000.0	150	1.1340725806451613
12	multi.12	496500.0	150	6.7975830815709966
13	single.1	2479100.0	150	1.3613811463837684
13	multi.12	496300.0	150	6.800322385653838
14	single.1	2976000.0	150	1.1340725806451613
14	multi.12	496200.0	150	6.801692865779928
15	single.1	2976500.0	150	1.1338820762640685
15	multi.12	496000.0	150	6.804435483870968
16	single.1	2975800.0	150	1.1341488003226023
16	multi.12	496300.0	150	6.800322385653838
17	single.1	2976200.0	150	1.1339963712116121
17	multi.12	991800.0	150	3.4029038112522687
18	single.1	2976100.0	150	1.1340344746480293
18	multi.12	496600.0	150	6.796214256947241
19	single.1	2479800.0	150	1.3609968545850473
19	multi.12	496000.0	150	6.804435483870968
0	single.1	4985400.0	175	1.075014040999719
0	multi.12	496200.0	175	10.80083635630794
1	single.1	4489900.0	175	1.193651306265173
1	multi.12	496100.0	175	10.803013505341665
2	single.1	4487400.0	175	1.1943163078842982
2	multi.12	991700.0	175	5.404230109912272
3	single.1	4463800.0	175	1.2006306286123931
3	multi.12	496300.0	175	10.798660084626235
4	single.1	4464400.0	175	1.2004692679867395
4	multi.12	991900.0	175	5.403140437544107
5	single.1	4464100.0	175	1.2005499428776236
5	multi.12	496500.0	175	10.794310171198388
6	single.1	4463700.0	175	1.2006575262674464
6	multi.12	495800.0	175	10.809550221863654
7	single.1	4464500.0	175	1.2004423787658192
7	multi.12	991700.0	175	5.404230109912272
8	single.1	4462400.0	175	1.2010073054858372
8	multi.12	496300.0	175	10.798660084626235
9	single.1	4462100.0	175	1.2010880527106071
9	multi.12	991800.0	175	5.403685218794112
10	single.1	4463700.0	175	1.2006575262674464
10	multi.12	496600.0	175	10.792136528393073
11	single.1	4464300.0	175	1.200496158412293
11	multi.12	495800.0	175	10.809550221863654
12	single.1	4464100.0	175	1.2005499428776236
12	multi.12	992200.0	175	5.401506752670833
13	single.1	4463800.0	175	1.2006306286123931
13	multi.12	496100.0	175	10.803013505341665
14	single.1	4463800.0	175	1.2006306286123931
14	multi.12	495300.0	175	10.820462346052897
15	single.1	4463600.0	175	1.2006844251276996
15	multi.12	496200.0	175	10.80083635630794
16	single.1	4463500.0	175	1.200711325193234
16	multi.12	31744000.0	175	0.16883111769153225
17	single.1	4464000.0	175	1.2005768369175627
17	multi.12	496100.0	175	10.803013505341665
18	single.1	4464000.0	175	1.2005768369175627
18	multi.12	496300.0	175	10.798660084626235
19	single.1	4463800.0	175	1.2006306286123931
19	multi.12	991700.0	175	5.404230109912272
0	single.1	6477600.0	200	1.2350253180190194
0	multi.12	1489200.0	200	5.372011818426
1	single.1	6449300.0	200	1.2404446994247438
1	multi.12	1489300.0	200	5.371651111260324
2	single.1	6462000.0	200	1.2380068090374496
2	multi.12	1484500.0	200	5.3890198720107785
3	single.1	6979700.0	200	1.1461810679542102
3	multi.12	496000.0	200	16.129032258064516
4	single.1	6944000.0	200	1.152073732718894
4	multi.12	495700.0	200	16.13879362517652
5	single.1	6944000.0	200	1.152073732718894
5	multi.12	992200.0	200	8.062890546260835
6	single.1	6943700.0	200	1.152123507640019
6	multi.12	496300.0	200	16.11928269192021
7	single.1	6943700.0	200	1.152123507640019
7	multi.12	992400.0	200	8.061265618702135
8	single.1	6943300.0	200	1.152189880892371
8	multi.12	496200.0	200	16.12253123740427
9	single.1	6943700.0	200	1.152123507640019
9	multi.12	495800.0	200	16.135538523598225
10	single.1	6447200.0	200	1.2408487405385284
10	multi.12	992200.0	200	8.062890546260835
11	single.1	6944400.0	200	1.1520073728471862
11	multi.12	992400.0	200	8.061265618702135
12	single.1	6943600.0	200	1.1521401002361886
12	multi.12	992000.0	200	8.064516129032258
13	single.1	6943700.0	200	1.152123507640019
13	multi.12	992100.0	200	8.06370325572019
14	single.1	6944100.0	200	1.152057142034245
14	multi.12	496000.0	200	16.129032258064516
15	single.1	6944000.0	200	1.152073732718894
15	multi.12	992400.0	200	8.061265618702135
16	single.1	6944300.0	200	1.1520239620984116
16	multi.12	32239700.0	200	0.24814126682320245
17	single.1	6944200.0	200	1.1520405518274244
17	multi.12	992300.0	200	8.062078000604656
18	single.1	6944100.0	200	1.152057142034245
18	multi.12	992400.0	200	8.061265618702135
19	single.1	6943700.0	200	1.152123507640019
19	multi.12	992300.0	200	8.062078000604656
0	single.1	9452000.0	225	1.2051020947947524
0	multi.12	1955400.0	225	5.825214789812826
1	single.1	9905100.0	225	1.149975770057849
1	multi.12	1471800.0	225	7.739247859763555
2	single.1	9952000.0	225	1.1445563705787782
2	multi.12	1984200.0	225	5.7406637435742365
3	single.1	9409200.0	225	1.2105837903328658
3	multi.12	992300.0	225	11.479013403204677
4	single.1	9920000.0	225	1.1482484879032258
4	multi.12	991300.0	225	11.490593160496317
5	single.1	9919500.0	225	1.1483063662482988
5	multi.12	991400.0	225	11.489434133548517
6	single.1	9919600.0	225	1.1482947901125045
6	multi.12	991400.0	225	11.489434133548517
7	single.1	9920600.0	225	1.1481790415902264
7	multi.12	32239800.0	225	0.35330941879292055
8	single.1	9920200.0	225	1.1482253381988266
8	multi.12	991700.0	225	11.485958455177977
9	single.1	9920000.0	225	1.1482484879032258
9	multi.12	992200.0	225	11.48017032856279
10	single.1	9919700.0	225	1.1482832142101072
10	multi.12	991400.0	225	11.489434133548517
11	single.1	9920100.0	225	1.1482369129343455
11	multi.12	989900.0	225	11.506844125669259
12	single.1	9918700.0	225	1.1483989837377881
12	multi.12	32736100.0	225	0.3479530243370469
13	single.1	10415900.0	225	1.0935804875238817
13	multi.12	1983600.0	225	5.742400181488203
14	single.1	9919700.0	225	1.1482832142101072
14	multi.12	992200.0	225	11.48017032856279
15	single.1	9920000.0	225	1.1482484879032258
15	multi.12	1487100.0	225	7.6596227556990115
16	single.1	9919600.0	225	1.1482947901125045
16	multi.12	1983900.0	225	5.7415318312414945
17	single.1	9918700.0	225	1.1483989837377881
17	multi.12	991400.0	225	11.489434133548517
18	single.1	9920000.0	225	1.1482484879032258
18	multi.12	991400.0	225	11.489434133548517
19	single.1	9920100.0	225	1.1482369129343455
19	multi.12	991000.0	225	11.49407164480323
0	single.1	13412900.0	250	1.1649233200873785
0	multi.12	1955700.0	250	7.989466687119702
1	single.1	13917100.0	250	1.122719532086426
1	multi.12	1487000.0	250	10.50773369199731
2	single.1	13420700.0	250	1.16424627627471
2	multi.12	1488200.0	250	10.499260852036016
3	single.1	13887700.0	250	1.1250963082439858
3	multi.12	1487700.0	250	10.502789540902064
4	single.1	14384100.0	250	1.0862688663176703
4	multi.12	1487500.0	250	10.504201680672269
5	single.1	14880100.0	250	1.0500601474452456
5	multi.12	2480100.0	250	6.300149187532761
6	single.1	14384000.0	250	1.0862764182424915
6	multi.12	1487200.0	250	10.506320602474448
7	single.1	16862500.0	250	0.9266123054114158
7	multi.12	3471900.0	250	4.500417638756876
8	single.1	13887900.0	250	1.125080105703526
8	multi.12	2480000.0	250	6.300403225806452
9	single.1	13888100.0	250	1.125063903629726
9	multi.12	1983900.0	250	7.875901003074752
10	single.1	13391100.0	250	1.1668197534183151
10	multi.12	1487800.0	250	10.502083613388896
11	single.1	13888100.0	250	1.125063903629726
11	multi.12	2975900.0	250	5.250512450015122
12	single.1	13888100.0	250	1.125063903629726
12	multi.12	1983700.0	250	7.87669506477794
13	single.1	13888000.0	250	1.125072004608295
13	multi.12	2480000.0	250	6.300403225806452
14	single.1	13887700.0	250	1.1250963082439858
14	multi.12	1984100.0	250	7.87510710145658
15	single.1	13392000.0	250	1.166741338112306
15	multi.12	1488100.0	250	10.49996640010752
16	single.1	13887700.0	250	1.1250963082439858
16	multi.12	1984200.0	250	7.874710210664247
17	single.1	13392000.0	250	1.166741338112306
17	multi.12	32736000.0	250	0.47730327468230693
18	single.1	13391800.0	250	1.1667587628250122
18	multi.12	1488000.0	250	10.500672043010752
19	single.1	17857100.0	250	0.87500210000504
19	multi.12	2975200.0	250	5.251747781661737
0	single.1	17857300.0	275	1.1646147513901877
0	multi.12	2481200.0	275	8.38178099306787
1	single.1	18876700.0	275	1.1017219641144904
1	multi.12	2481200.0	275	8.38178099306787
2	single.1	18352100.0	275	1.1332149999182655
2	multi.12	1983900.0	275	10.482824235092494
3	single.1	18352100.0	275	1.1332149999182655
3	multi.12	1984000.0	275	10.482295866935484
4	single.1	18352100.0	275	1.1332149999182655
4	multi.12	1983900.0	275	10.482824235092494
5	single.1	18352700.0	275	1.1331779520179592
5	multi.12	1983500.0	275	10.484938240483993
6	single.1	18352000.0	275	1.133221174803836
6	multi.12	33231900.0	275	0.6258105916303311
7	single.1	18352100.0	275	1.1332149999182655
7	multi.12	1984000.0	275	10.482295866935484
8	single.1	18351700.0	275	1.1332396998643177
8	multi.12	33231700.0	275	0.6258143579774733
9	single.1	18352100.0	275	1.1332149999182655
9	multi.12	1983900.0	275	10.482824235092494
10	single.1	18352000.0	275	1.133221174803836
10	multi.12	1983600.0	275	10.484409659205484
11	single.1	18352000.0	275	1.133221174803836
11	multi.12	1983900.0	275	10.482824235092494
12	single.1	18352100.0	275	1.1332149999182655
12	multi.12	1984200.0	275	10.481239290394113
13	single.1	18352100.0	275	1.1332149999182655
13	multi.12	1983600.0	275	10.484409659205484
14	single.1	18352000.0	275	1.133221174803836
14	multi.12	2479300.0	275	8.388204331867867
15	single.1	18352100.0	275	1.1332149999182655
15	multi.12	2479900.0	275	8.386174845759909
16	single.1	18848200.0	275	1.1033878566653579
16	multi.12	1983900.0	275	10.482824235092494
17	single.1	18351800.0	275	1.1332335247768612
17	multi.12	2976100.0	275	6.987962434057995
18	single.1	18352000.0	275	1.133221174803836
18	multi.12	1984000.0	275	10.482295866935484
19	single.1	18351900.0	275	1.133227349756701
19	multi.12	1983800.0	275	10.483352656517795
0	single.1	23338700.0	300	1.1568767754844957
0	multi.12	2975100.0	300	9.075325199152969
1	single.1	23311700.0	300	1.1582166894735262
1	multi.12	2977200.0	300	9.068923821039903
2	single.1	23808000.0	300	1.1340725806451613
2	multi.12	2976500.0	300	9.071056610112548
3	single.1	24304100.0	300	1.1109236713147164
3	multi.12	2976100.0	300	9.072275797184234
4	single.1	23807600.0	300	1.134091634604076
4	multi.12	2976100.0	300	9.072275797184234
5	single.1	23808200.0	300	1.1340630539057972
5	multi.12	3471800.0	300	7.7769456765942735
6	single.1	23807800.0	300	1.1340821075445862
6	multi.12	3968100.0	300	6.804264005443411
7	single.1	23808100.0	300	1.134067817255472
7	multi.12	2976300.0	300	9.071666162685213
8	single.1	23807900.0	300	1.134077344074866
8	multi.12	2976000.0	300	9.07258064516129
9	single.1	23808000.0	300	1.1340725806451613
9	multi.12	2976100.0	300	9.072275797184234
10	single.1	23809100.0	300	1.134020185559303
10	multi.12	34222700.0	300	0.78895002439901
11	single.1	23808100.0	300	1.134067817255472
11	multi.12	2976100.0	300	9.072275797184234
12	single.1	23808500.0	300	1.1340487640968562
12	multi.12	2975500.0	300	9.074105192404637
13	single.1	23807200.0	300	1.1341106892032662
13	multi.12	2976000.0	300	9.07258064516129
14	single.1	23807900.0	300	1.134077344074866
14	multi.12	2479700.0	300	10.888413921038836
15	single.1	23808100.0	300	1.134067817255472
15	multi.12	2976000.0	300	9.07258064516129
16	single.1	23808000.0	300	1.1340725806451613
16	multi.12	4464000.0	300	6.048387096774194
17	single.1	23808000.0	300	1.1340725806451613
17	multi.12	2976100.0	300	9.072275797184234
18	single.1	23808000.0	300	1.1340725806451613
18	multi.12	2479600.0	300	10.888853040813034
19	single.1	23808100.0	300	1.134067817255472
19	multi.12	22319900.0	300	1.2096828390808203
0	single.1	29775500.0	325	1.1528983560309651
0	multi.12	3967500.0	325	8.652331442974164
1	single.1	30245500.0	325	1.1349828900166967
1	multi.12	5951900.0	325	5.767591021354526
2	single.1	32277500.0	325	1.063531097513748
2	multi.12	3967200.0	325	8.652985733010688
3	single.1	31283900.0	325	1.0973096385041508
3	multi.12	3934500.0	325	8.724901512263312
4	single.1	31777300.0	325	1.0802719236687823
4	multi.12	3966900.0	325	8.65364012200963
5	single.1	31773500.0	325	1.0804011204305475
5	multi.12	6447200.0	325	5.324501333912396
6	single.1	30520600.0	325	1.124752626095162
6	multi.12	3968000.0	325	8.651241179435484
7	single.1	30752100.0	325	1.1162855544824581
7	multi.12	3968000.0	325	8.651241179435484
8	single.1	31744300.0	325	1.0813949275933001
8	multi.12	4464000.0	325	7.689992159498208
9	single.1	31248000.0	325	1.098570308499744
9	multi.12	3967500.0	325	8.652331442974164
10	single.1	32239800.0	325	1.0647747504637126
10	multi.12	3968000.0	325	8.651241179435484
11	single.1	30280900.0	325	1.1336560340016313
11	multi.12	3969400.0	325	8.648189902756084
12	single.1	30257000.0	325	1.1345515087417788
12	multi.12	4464100.0	325	7.689819896507695
13	single.1	30751800.0	325	1.1162964444357728
13	multi.12	4463400.0	325	7.691025899538468
14	single.1	30255700.0	325	1.1346002571416296
14	multi.12	4463500.0	325	7.690853590231881
15	single.1	31247400.0	325	1.0985914028047135
15	multi.12	3968100.0	325	8.651023159698596
16	single.1	30256000.0	325	1.1345890071390798
16	multi.12	3967900.0	325	8.651459210161546
17	single.1	32239200.0	325	1.0647945668627012
17	multi.12	3968100.0	325	8.651023159698596
18	single.1	30256100.0	325	1.1345852571878068
18	multi.12	3471600.0	325	9.88827197833852
19	single.1	30752100.0	325	1.1162855544824581
19	multi.12	3968000.0	325	8.651241179435484
0	single.1	37725200.0	350	1.1365082226204235
0	multi.12	4961300.0	350	8.641888214782416
1	single.1	38222000.0	350	1.1217361728847262
1	multi.12	5953500.0	350	7.20164609053498
2	single.1	38220900.0	350	1.121768456525095
2	multi.12	4930900.0	350	8.695167210854002
3	single.1	38192300.0	350	1.1226084839090602
3	multi.12	4463700.0	350	9.605260210139571
4	single.1	38688400.0	350	1.1082133145852504
4	multi.12	7910200.0	350	5.420216935096458
5	single.1	38716800.0	350	1.1074004049921482
5	multi.12	5423900.0	350	7.904828628846402
6	single.1	41663700.0	350	1.0290732700168252
6	multi.12	4464100.0	350	9.604399543020989
7	single.1	38191400.0	350	1.1226349387558456
7	multi.12	4464000.0	350	9.604614695340501
8	single.1	38191900.0	350	1.1226202414648132
8	multi.12	4464100.0	350	9.604399543020989
9	single.1	38191800.0	350	1.1226231808922333
9	multi.12	4464000.0	350	9.604614695340501
10	single.1	38687800.0	350	1.1082305016051572
10	multi.12	4464000.0	350	9.604614695340501
11	single.1	40175800.0	350	1.067184723141792
11	multi.12	4464100.0	350	9.604399543020989
12	single.1	37695600.0	350	1.137400651534927
12	multi.12	4464000.0	350	9.604614695340501
13	single.1	39680000.0	350	1.0805191532258065
13	multi.12	4463700.0	350	9.605260210139571
14	single.1	38192100.0	350	1.1226143626561513
14	multi.12	4464200.0	350	9.604184400340486
15	single.1	38192100.0	350	1.1226143626561513
15	multi.12	4959700.0	350	8.644676089279594
16	single.1	38191900.0	350	1.1226202414648132
16	multi.12	4463500.0	350	9.605690601545872
17	single.1	39182700.0	350	1.0942329140156242
17	multi.12	5456100.0	350	7.8581770861971005
18	single.1	38687800.0	350	1.1082305016051572
18	multi.12	4462500.0	350	9.607843137254902
19	single.1	38191700.0	350	1.1226261203350467
19	multi.12	3967900.0	350	10.805463847375187
0	single.1	47151600.0	375	1.1184005420812868
0	multi.12	5934600.0	375	8.885919017288444
1	single.1	46157900.0	375	1.1424777773685544
1	multi.12	5953300.0	375	8.858007323669225
2	single.1	46154800.0	375	1.1425545122067478
2	multi.12	5937300.0	375	8.8818781264211
3	single.1	46154000.0	375	1.1425743164189452
3	multi.12	5941900.0	375	8.875002103704203
4	single.1	46149700.0	375	1.1426807758230282
4	multi.12	5951300.0	375	8.860984154722498
5	single.1	46651800.0	375	1.1303824289738016
5	multi.12	5953400.0	375	8.857858534618874
6	single.1	46156200.0	375	1.1425198564873191
6	multi.12	6450200.0	375	8.175618585470218
7	single.1	46158600.0	375	1.142460451573488
7	multi.12	5454100.0	375	9.668758365266497
8	single.1	46653300.0	375	1.1303460848428728
8	multi.12	5953200.0	375	8.858156117718202
9	single.1	46156800.0	375	1.1425050046797005
9	multi.12	10910500.0	375	4.833360065991476
10	single.1	47147700.0	375	1.1184930548043701
10	multi.12	5950800.0	375	8.861728675136115
11	single.1	49632600.0	375	1.0624947111374379
11	multi.12	5454300.0	375	9.668403828172268
12	single.1	47616900.0	375	1.1074718219791713
12	multi.12	5943600.0	375	8.872463658388856
13	single.1	50133400.0	375	1.0518810812751578
13	multi.12	16367100.0	375	3.221974265447147
14	single.1	47644000.0	375	1.1068418898497188
14	multi.12	5950100.0	375	8.862771213929177
15	single.1	47150700.0	375	1.1184218898128766
15	multi.12	5951000.0	375	8.861430851957655
16	single.1	47616500.0	375	1.1074811252402004
16	multi.12	5951600.0	375	8.86053750252033
17	single.1	47120200.0	375	1.1191458228105993
17	multi.12	5456000.0	375	9.665391312316716
18	single.1	47617000.0	375	1.107469496188336
18	multi.12	5951200.0	375	8.861133048796882
19	single.1	47121800.0	375	1.1191078227062634
19	multi.12	5455500.0	375	9.666277151498488
0	single.1	57041200.0	400	1.1219960309390407
0	multi.12	6449400.0	400	9.923403727478526
1	single.1	56574100.0	400	1.1312597107156808
1	multi.12	6442000.0	400	9.934802856255821
2	single.1	60539100.0	400	1.0571680120781446
2	multi.12	6446600.0	400	9.927713833648745
3	single.1	59552700.0	400	1.0746783940946423
3	multi.12	6447900.0	400	9.925712247398378
4	single.1	60539900.0	400	1.0571540422101788
4	multi.12	6943100.0	400	9.217784563091415
5	single.1	61529900.0	400	1.0401447101327972
5	multi.12	36206800.0	400	1.767623761282411
6	single.1	60049000.0	400	1.0657962663824543
6	multi.12	6938800.0	400	9.223496858246383
7	single.1	60043700.0	400	1.065890343200036
7	multi.12	6945400.0	400	9.214732052869525
8	single.1	59554400.0	400	1.0746477170452562
8	multi.12	6447700.0	400	9.92602013120958
9	single.1	57067200.0	400	1.1214848459360194
9	multi.12	11407800.0	400	5.610196532197269
10	single.1	60049200.0	400	1.0657927166390226
10	multi.12	6940000.0	400	9.221902017291066
11	single.1	56573200.0	400	1.1312777074657259
11	multi.12	43153100.0	400	1.483091597127437
12	single.1	57567200.0	400	1.1117441876624188
12	multi.12	6943900.0	400	9.216722591051138
13	single.1	57038400.0	400	1.1220511094280345
13	multi.12	6944100.0	400	9.21645713627396
14	single.1	57564400.0	400	1.11179826420496
14	multi.12	6447400.0	400	9.92648199274126
15	single.1	57041900.0	400	1.1219822621616742
15	multi.12	7935400.0	400	8.065125891574464
16	single.1	57564400.0	400	1.11179826420496
16	multi.12	32735400.0	400	1.9550700464940096
17	single.1	57536200.0	400	1.1123431856813624
17	multi.12	6938500.0	400	9.223895654680407
18	single.1	58562800.0	400	1.092843921397201
18	multi.12	6406600.0	400	9.989698123809822
19	single.1	59547500.0	400	1.074772240648222
19	multi.12	6897900.0	400	9.278186114614593
0	single.1	68974400.0	425	1.1129582134821034
0	multi.12	8420100.0	425	9.116949323642237
1	single.1	68476300.0	425	1.1210539266870436
1	multi.12	8430500.0	425	9.105702508747997
2	single.1	67469700.0	425	1.137779254984089
2	multi.12	8426900.0	425	9.109592495460964
3	single.1	67479900.0	425	1.1376072726841622
3	multi.12	8431600.0	425	9.104514564258267
4	single.1	70955800.0	425	1.081879493994853
4	multi.12	8433400.0	425	9.102571323546849
5	single.1	67945500.0	425	1.129811760896601
5	multi.12	7933900.0	425	9.675648167988001
6	single.1	67483400.0	425	1.1375482711303817
6	multi.12	7935100.0	425	9.674184950410202
7	single.1	70939400.0	425	1.0821296063964454
7	multi.12	8415900.0	425	9.121499186064474
8	single.1	70943300.0	425	1.0820701179674472
8	multi.12	8431400.0	425	9.1047305311099
9	single.1	71453000.0	425	1.074351321847928
9	multi.12	8433400.0	425	9.102571323546849
10	single.1	75915300.0	425	1.0112009700284397
10	multi.12	34210300.0	425	2.2439331137113676
11	single.1	69934700.0	425	1.0976757603879048
11	multi.12	14384200.0	425	5.336801838127946
12	single.1	71921000.0	425	1.0673603676255892
12	multi.12	8431700.0	425	9.104406584674502
13	single.1	66985500.0	425	1.1460036127221562
13	multi.12	8432000.0	425	9.104082661290322
14	single.1	67483800.0	425	1.137541528485355
14	multi.12	8927900.0	425	8.598396599424277
15	single.1	67489100.0	425	1.1374521959842405
15	multi.12	8433400.0	425	9.102571323546849
16	single.1	67979800.0	425	1.1292417012112421
16	multi.12	8431300.0	425	9.10483851837795
17	single.1	67981400.0	425	1.1292151235485
17	multi.12	8433400.0	425	9.102571323546849
18	single.1	67482000.0	425	1.1375718710174565
18	multi.12	64965500.0	425	1.1816367918356667
19	single.1	70957200.0	425	1.08185814829221
19	multi.12	8432100.0	425	9.103974691950997
0	single.1	79858600.0	450	1.1410793577648495
0	multi.12	9921400.0	450	9.184691676577902
1	single.1	80379400.0	450	1.1336859941726363
1	multi.12	9423500.0	450	9.669974001167294
2	single.1	80578000.0	450	1.130891806696617
2	multi.12	9919400.0	450	9.186543540939976
3	single.1	82325100.0	450	1.1068920657247912
3	multi.12	9409900.0	450	9.683949882570484
4	single.1	80379500.0	450	1.1336845837558085
4	multi.12	32233500.0	450	2.827027781655731
5	single.1	80877800.0	450	1.1266997865916235
5	multi.12	9423300.0	450	9.670179236573174
6	single.1	79880700.0	450	1.1407636638136622
6	multi.12	9920000.0	450	9.185987903225806
7	single.1	79883900.0	450	1.1407179669495355
7	multi.12	9406300.0	450	9.687656145349393
8	single.1	79883400.0	450	1.140725106843224
8	multi.12	10903100.0	450	8.357714778365786
9	single.1	79387500.0	450	1.1478507321681626
9	multi.12	9415900.0	450	9.677779075818561
10	single.1	79874500.0	450	1.1408522119074298
10	multi.12	9892300.0	450	9.211710117970544
11	single.1	80380200.0	450	1.1336747109362753
11	multi.12	9915000.0	450	9.190620272314675
12	single.1	81867200.0	450	1.113083139523521
